2024-01-13 10:06:32,665 INFO    StreamThr :9748 [internal.py:wandb_internal():86] W&B internal server running at pid: 9748, started at: 2024-01-13 10:06:32.661273
2024-01-13 10:06:32,681 DEBUG   HandlerThread:9748 [handler.py:handle_request():146] handle_request: status
2024-01-13 10:06:32,681 INFO    WriterThread:9748 [datastore.py:open_for_write():87] open: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_100632-93949bc2-fb86-462f-a857-74462502e879\run-93949bc2-fb86-462f-a857-74462502e879.wandb
2024-01-13 10:06:32,685 DEBUG   SenderThread:9748 [sender.py:send():382] send: header
2024-01-13 10:06:32,829 DEBUG   SenderThread:9748 [sender.py:send():382] send: run
2024-01-13 10:06:33,145 INFO    SenderThread:9748 [dir_watcher.py:__init__():211] watching files in: C:\Users\Alex\OneDrive\Documents\VSC\labs\decision transformer\wandb\run-20240113_100632-93949bc2-fb86-462f-a857-74462502e879\files
2024-01-13 10:06:33,145 INFO    SenderThread:9748 [sender.py:_start_run_threads():1136] run started: 93949bc2-fb86-462f-a857-74462502e879 with start time 1705158392.661273
2024-01-13 10:06:33,269 DEBUG   HandlerThread:9748 [handler.py:handle_request():146] handle_request: check_version
2024-01-13 10:06:33,273 DEBUG   SenderThread:9748 [sender.py:send_request():409] send_request: check_version
2024-01-13 10:06:33,418 DEBUG   HandlerThread:9748 [handler.py:handle_request():146] handle_request: run_start
2024-01-13 10:06:33,446 DEBUG   HandlerThread:9748 [system_info.py:__init__():27] System info init
2024-01-13 10:06:33,446 DEBUG   HandlerThread:9748 [system_info.py:__init__():42] System info init done
2024-01-13 10:06:33,446 INFO    HandlerThread:9748 [system_monitor.py:start():194] Starting system monitor
2024-01-13 10:06:33,446 INFO    SystemMonitor:9748 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-13 10:06:33,446 INFO    HandlerThread:9748 [system_monitor.py:probe():214] Collecting system info
2024-01-13 10:06:33,462 INFO    SystemMonitor:9748 [interfaces.py:start():190] Started cpu monitoring
2024-01-13 10:06:33,474 DEBUG   HandlerThread:9748 [system_info.py:probe():151] Probing system
2024-01-13 10:06:33,474 INFO    SystemMonitor:9748 [interfaces.py:start():190] Started disk monitoring
2024-01-13 10:06:33,486 INFO    SystemMonitor:9748 [interfaces.py:start():190] Started memory monitoring
2024-01-13 10:06:33,514 INFO    SystemMonitor:9748 [interfaces.py:start():190] Started network monitoring
2024-01-13 10:06:33,518 DEBUG   HandlerThread:9748 [system_info.py:_probe_git():136] Probing git
2024-01-13 10:06:33,854 DEBUG   HandlerThread:9748 [system_info.py:_probe_git():144] Probing git done
2024-01-13 10:06:33,854 DEBUG   HandlerThread:9748 [system_info.py:probe():199] Probing system done
